,CircleNum,ID,Name,Lat,Lng,CategoryID,Category
65,33,4c9e9ad30e9bb1f79726e95f,Mell's Liquid Lounge,39.53234941,-104.9222115,4bf58dd8d48988d116941735,Bar
66,33,4fc23679e4b03f9cfa030fd2,Fox Hollow Golf Course,39.53179235,-104.9172552,4bf58dd8d48988d1e6941735,Golf Course
67,33,5997b5d312c8f04177ef3e94,4:13 Exteriors,39.52682,-104.91816,5454144b498ec1f095bff2f2,Construction & Landscaping
68,33,5d7322b22c8f0d000894ebc0,SkunkWerks,39.531538,-104.928677,52c71aaf3cf9994f4e043d17,Marijuana Dispensary
69,33,50ec3c97e4b0d50676d6bad6,Redstone Elementary Playground,39.52903825,-104.9148942,4bf58dd8d48988d1e7941735,Playground
70,33,5bcd9027780eee002bfb235d,Marilyn Garrison,39.536309,-104.922307,554a5e17498efabeda6cc559,Photography Studio
71,34,5631572a498eecda81fefb3c,Done Right Floors,39.525353,-104.911449,5453de49498eade8af355881,Business Service
72,34,4fc23679e4b03f9cfa030fd2,Fox Hollow Golf Course,39.53179235,-104.9172552,4bf58dd8d48988d1e6941735,Golf Course
73,34,4c2104743389c9b614204ffb,Wildcat Ridge Pool,39.52493887,-104.915531,4bf58dd8d48988d15e941735,Pool
74,34,5997b5d312c8f04177ef3e94,4:13 Exteriors,39.52682,-104.91816,5454144b498ec1f095bff2f2,Construction & Landscaping
75,35,536ea372498e78b43078931b,The Estates at Carriage Club,39.52795778,-104.9021823,52e81612bcbc57f1066b7a13,Nature Preserve
76,35,50082c76e4b0b976340a5d8d,Kuechos,39.532865,-104.895195,4bf58dd8d48988d1cb941735,Food Truck
77,35,4f32c9f919836c91c7facbe7,Shaeffer Reagan Design,39.534297,-104.906048,4bf58dd8d48988d1e2931735,Art Gallery
78,36,4bb3c8f24019a593c87038b8,Bluffs Regional Park,39.52895033,-104.8816946,4bf58dd8d48988d159941735,Trail
79,36,4b71a888f964a52029542de3,Lone Tree Recreation Center,39.52891949,-104.8816095,4bf58dd8d48988d176941735,Gym
80,36,4ba29e33f964a520b60938e3,Lone Tree Arts Center,39.52895048,-104.8816817,4bf58dd8d48988d137941735,Theater
81,36,50082c76e4b0b976340a5d8d,Kuechos,39.532865,-104.895195,4bf58dd8d48988d1cb941735,Food Truck
82,36,4e3f3f85d22d102e855a6fca,Prairie Sky Park,39.5289363,-104.8816181,4bf58dd8d48988d163941735,Park
83,36,4c0ac5baa1b32d7f64f599f0,Belvedere Park,39.52886564,-104.8816366,4bf58dd8d48988d1e7941735,Playground
84,36,53c41645498e26d69814aaff,Bellwether RTD Stop - 34231,39.52891074,-104.8816145,52f2ab2ebcbc57f1066b8b4f,Bus Stop
85,36,57410464498ea3396bb354eb,Willow Creek Trail,39.52651,-104.882368,4bf58dd8d48988d159941735,Trail
86,37,580b942838faf621948b6382,Monk & Mongoose Gourmet Coffee,39.53027606,-104.8775234,4bf58dd8d48988d1e0931735,Coffee Shop
87,37,4bb3c8f24019a593c87038b8,Bluffs Regional Park,39.52895033,-104.8816946,4bf58dd8d48988d159941735,Trail
88,37,4b71a888f964a52029542de3,Lone Tree Recreation Center,39.52891949,-104.8816095,4bf58dd8d48988d176941735,Gym
89,37,4ba29e33f964a520b60938e3,Lone Tree Arts Center,39.52895048,-104.8816817,4bf58dd8d48988d137941735,Theater
90,37,4c6d69c4f338236a6285071b,Sprouts Farmers Market,39.5342587,-104.879875,4bf58dd8d48988d118951735,Grocery Store
91,37,558ea2fa498e1196c0d3273a,Snooze,39.53529391,-104.8792608,4bf58dd8d48988d147941735,Diner
92,37,5991ce55f2905e1614e21a38,Newk's Eatery,39.53445311,-104.881048,4bf58dd8d48988d16e941735,Fast Food Restaurant
93,37,57b0a16c498e4244ac0b142a,Starbucks,39.53566893,-104.8802243,4bf58dd8d48988d1e0931735,Coffee Shop
94,37,4b58a57ef964a520786328e3,Costa Vida,39.5342157,-104.8821354,4bf58dd8d48988d1c1941735,Mexican Restaurant
95,37,4a95db86f964a520102520e3,Via Baci,39.53469767,-104.8823533,4bf58dd8d48988d1ca941735,Pizza Place
96,37,4c38f3990a71c9b640ad41c9,Five Guys,39.53558758,-104.8807334,4bf58dd8d48988d16c941735,Burger Joint
97,37,5555362f498ecb1f10dc2244,MAD Greens - Inspired Eats,39.53522477,-104.8792043,4bf58dd8d48988d1bd941735,Salad Place
98,37,4c38f4561e06d13a8ec3783e,Garbanzo Mediterranean Fresh,39.5352526,-104.8824499,4bf58dd8d48988d16e941735,Fast Food Restaurant
99,37,4eece830d3e3246bdaaff8a5,Firehouse Subs,39.535693,-104.880828,4bf58dd8d48988d1c5941735,Sandwich Place
100,37,4c7d3b1110916dcb11c62896,Runners Roost,39.53504789,-104.8807615,4bf58dd8d48988d1f2941735,Sporting Goods Shop
101,37,4e8ce38c30f82b1224d0a1e7,Yogurtini Self-Serve,39.53518536,-104.8800179,4bf58dd8d48988d1d0941735,Dessert Shop
102,37,4c4a0f665609c9b61b09238f,Magic Nails,39.53447313,-104.8823868,4bf58dd8d48988d1ed941735,Spa
103,37,4e3f3f85d22d102e855a6fca,Prairie Sky Park,39.5289363,-104.8816181,4bf58dd8d48988d163941735,Park
104,37,53c41645498e26d69814aaff,Bellwether RTD Stop - 34231,39.52891074,-104.8816145,52f2ab2ebcbc57f1066b8b4f,Bus Stop
105,37,4c0ac5baa1b32d7f64f599f0,Belvedere Park,39.52886564,-104.8816366,4bf58dd8d48988d1e7941735,Playground
106,37,4c2b873e8ef52d7f978731ba,Qdoba Mexican Grill,39.53522568,-104.8807485,4bf58dd8d48988d1c1941735,Mexican Restaurant
107,37,57410464498ea3396bb354eb,Willow Creek Trail,39.52651,-104.882368,4bf58dd8d48988d159941735,Trail
108,37,5b6201810d2be70039105e52,Sushi-Rama,39.534508,-104.88082,4bf58dd8d48988d1d2941735,Sushi Restaurant
109,37,4d91f0525f33b1f70067787e,"Margolis Vision: Dr. Alan J. Margolis, MD",39.529122,-104.87125,4bf58dd8d48988d177941735,Doctor's Office
110,37,5b8b0ffe95a722002ce39fa9,RTD Rail - Sky Ridge Medical Center Station,39.531738,-104.870291,4bf58dd8d48988d1fc931735,Light Rail Station
111,38,5b8b0ffe95a722002ce39fa9,RTD Rail - Sky Ridge Medical Center Station,39.531738,-104.870291,4bf58dd8d48988d1fc931735,Light Rail Station
112,38,57cefbf4498ec7dfdc627ca7,Serenity Shoppe at Sky Ridge,39.529122,-104.87125,4bf58dd8d48988d128951735,Gift Shop
113,38,5ce2db741f74400039489e16,RTD Rail - Lone Tree City Center Station,39.52774,-104.863224,4bf58dd8d48988d1fc931735,Light Rail Station
114,38,50f58c9ee4b0afccf07df60c,Hampton Inn & Suites,39.53568777,-104.8701878,4bf58dd8d48988d1fa931735,Hotel
115,39,4db704624b226b343dc0ad61,Meadows at Meridian Fitness Center,39.53076727,-104.8529724,4bf58dd8d48988d175941735,Gym / Fitness Center
116,39,4ef4d4639adf60f83affa5aa,Insight Lasik,39.53404999,-104.8499985,4d954afda243a5684865b473,Optical Shop
117,39,5ce2db741f74400039489e16,RTD Rail - Lone Tree City Center Station,39.52774,-104.863224,4bf58dd8d48988d1fc931735,Light Rail Station
118,39,4f916aace4b023d6c6ff987b,Lioness Way,39.53438352,-104.8500024,4bf58dd8d48988d166941735,Sculpture Garden
119,40,566b8cdc498e86bfa840f2a6,Arby's,39.53568777,-104.8467486,4bf58dd8d48988d16e941735,Fast Food Restaurant
120,40,4af48792f964a5208cf321e3,The Wildlife Experience,39.53559551,-104.8444273,4bf58dd8d48988d191941735,Science Museum
121,40,559b44f3498e191eafa143c1,Vela Meridian Apartments,39.5329456,-104.8477685,4d954b06a243a5684965b473,Residential Building (Apartment / Condo)
122,40,4abbb94bf964a520948420e3,Carl's Jr.,39.53574491,-104.8476953,4bf58dd8d48988d16e941735,Fast Food Restaurant
123,40,51a8d6e4498ed2a001e6ee8b,TWE Boa-tique Gift Shop,39.53384018,-104.8445053,4bf58dd8d48988d128951735,Gift Shop
124,40,4defca4052b1d9bad3c81723,Safe Splash Swim School,39.53459112,-104.8466748,4bf58dd8d48988d15e941735,Pool
125,40,4ef4d4639adf60f83affa5aa,Insight Lasik,39.53404999,-104.8499985,4d954afda243a5684865b473,Optical Shop
126,41,4e3ca33f1838cb1b82e60cc1,Ektorp Sofa,39.533398,-104.837907,4bf58dd8d48988d1f8941735,Furniture / Home Store
127,42,5b8303021f8ed6002ceec8fd,Sierra Ridge Park,39.530469,-104.817776,4bf58dd8d48988d163941735,Park
128,42,4de90f681838b9ad8d1e468e,Chambers Reservoir,39.53617723,-104.8234874,4bf58dd8d48988d1e2941735,Beach
129,43,4b61e5cef964a520e6292ae3,Stonegate South Pool & Clubhouse,39.52989631,-104.807476,4bf58dd8d48988d15e941735,Pool
130,43,5b8303021f8ed6002ceec8fd,Sierra Ridge Park,39.530469,-104.817776,4bf58dd8d48988d163941735,Park
131,43,521e957011d2a25e8deae294,Prairie Meadows Bike Trail,39.52466442,-104.8104851,56aa371be4b08b9a8d57355e,Bike Trail
132,43,5ca5bda1d9a6e6003871aa9b,Colorado Landscape Solutions,39.5314,-104.8036,5454144b498ec1f095bff2f2,Construction & Landscaping
133,44,512ab5d7e4b092e6fcc2ca14,Golden Flame Hot Wings,39.53237707,-104.7959653,4bf58dd8d48988d14c941735,Wings Joint
134,44,4b39084bf964a520a95425e3,Sonic Drive-In,39.532916,-104.795752,4bf58dd8d48988d16e941735,Fast Food Restaurant
135,44,4b61e5cef964a520e6292ae3,Stonegate South Pool & Clubhouse,39.52989631,-104.807476,4bf58dd8d48988d15e941735,Pool
136,44,4c3cec0d7c1ee21ec73f8d71,Kunjani Coffea,39.53482243,-104.7951314,4bf58dd8d48988d1e0931735,Coffee Shop
137,44,4e52db7022715b04e059a7e0,Fantastic Sams Cut & Color,39.531865,-104.796465,4bf58dd8d48988d110951735,Salon / Barbershop
138,44,4be9e5a46295c9b637d18508,Popeyes Louisiana Kitchen,39.53285811,-104.7969753,4d4ae6fc7a7b7dea34424761,Fried Chicken Joint
139,44,4b575b8bf964a520593328e3,Lil Ricci's,39.53250692,-104.7953847,4bf58dd8d48988d1ca941735,Pizza Place
140,44,4d5ddf7b5b276dcb0fabf2c5,Fro Yo Spot,39.53208028,-104.796028,4bf58dd8d48988d1c9941735,Ice Cream Shop
141,44,4cddf3d2ffcf370436410f82,Stonegate Cafe,39.53213786,-104.7957287,4bf58dd8d48988d16d941735,Café
142,44,4c4b7cf99c8d2d7f85fd016b,Circle K,39.53314152,-104.7969388,4d954b0ea243a5684a65b473,Convenience Store
143,44,44549b34f964a520c4321fe3,Celtic Pub,39.53199819,-104.7966914,4bf58dd8d48988d11b941735,Pub
144,44,4b6a0ee1f964a520bdc42be3,Shell,39.5329204,-104.7968836,4bf58dd8d48988d113951735,Gas Station
145,44,4da644b94df0c49b0312f51a,New Dynasty Chinese Cuisine,39.531865,-104.796465,4bf58dd8d48988d145941735,Chinese Restaurant
146,44,4cc1f4933d7fa1cd04ae9b5f,Planet Beach Contempo Spa,39.53287727,-104.7948028,4bf58dd8d48988d1ed941735,Spa
147,44,4ed185c777c8ea62fd7d0500,Stacey James Institute,39.53311998,-104.7946211,4bf58dd8d48988d1ad941735,Trade School
148,44,4b6602b2f964a520320e2be3,McDonald's,39.53429694,-104.7943535,4bf58dd8d48988d16e941735,Fast Food Restaurant
149,45,4be753432468c928f3660243,Cold Stone Creamery,39.53477859,-104.7906342,4bf58dd8d48988d1c9941735,Ice Cream Shop
150,45,512ab5d7e4b092e6fcc2ca14,Golden Flame Hot Wings,39.53237707,-104.7959653,4bf58dd8d48988d14c941735,Wings Joint
151,45,55d519d6498eb5d2c6002144,Noodles & Company,39.53457101,-104.7903585,4bf58dd8d48988d1d1941735,Noodle House
152,45,4b39084bf964a520a95425e3,Sonic Drive-In,39.532916,-104.795752,4bf58dd8d48988d16e941735,Fast Food Restaurant
153,45,4b086e92f964a520bf0b23e3,King Soopers,39.5360492,-104.7906774,52f2ab2ebcbc57f1066b8b46,Supermarket
154,45,4c0eaa52c6cf76b07b198151,Starbucks,39.536017,-104.790638,4bf58dd8d48988d1e0931735,Coffee Shop
155,45,5186c3c0498e0b8aca04b6cc,Starbucks,39.53568069,-104.7908588,4bf58dd8d48988d1e0931735,Coffee Shop
156,45,4e17719fa8097d08b22d4bc4,Massage Envy - Parker,39.53618873,-104.790974,4bf58dd8d48988d1ed941735,Spa
157,45,4cd86ab18f949eb0673175ae,7-Eleven,39.53461446,-104.7919428,4d954b0ea243a5684a65b473,Convenience Store
158,45,54a986a2498ee74ea1b21adf,Orangetheory Fitness,39.53476036,-104.7905327,4bf58dd8d48988d175941735,Gym / Fitness Center
159,45,5929ce8916fa0415c7963d21,CVS Pharmacy,39.53339824,-104.792731,4bf58dd8d48988d10f951735,Pharmacy
160,45,4c16911a955976b04bc0a4f6,The UPS Store,39.53503219,-104.790367,52f2ab2ebcbc57f1066b8b1f,Shipping Store
161,45,4e52db7022715b04e059a7e0,Fantastic Sams Cut & Color,39.531865,-104.796465,4bf58dd8d48988d110951735,Salon / Barbershop
162,45,4b575b8bf964a520593328e3,Lil Ricci's,39.53250692,-104.7953847,4bf58dd8d48988d1ca941735,Pizza Place
163,45,4cddf3d2ffcf370436410f82,Stonegate Cafe,39.53213786,-104.7957287,4bf58dd8d48988d16d941735,Café
164,45,4c4374ae36d6a593b62a69a8,Chase Bank,39.53507054,-104.7941528,4bf58dd8d48988d10a951735,Bank
165,45,4d5ddf7b5b276dcb0fabf2c5,Fro Yo Spot,39.53208028,-104.796028,4bf58dd8d48988d1c9941735,Ice Cream Shop
166,45,4cfefd1c66ee9eb0362ca74e,U.S. Bank ATM,39.53441992,-104.7926193,52f2ab2ebcbc57f1066b8b56,ATM
167,45,4e4e0ed2bd4101d0d7a13700,KFC,39.53350344,-104.7922554,4bf58dd8d48988d16e941735,Fast Food Restaurant
168,45,4e8263e7722e9811941acffe,Parker Asian Bistro,39.533702,-104.790485,4bf58dd8d48988d142941735,Asian Restaurant
169,45,44549b34f964a520c4321fe3,Celtic Pub,39.53199819,-104.7966914,4bf58dd8d48988d11b941735,Pub
170,45,4cc1f4933d7fa1cd04ae9b5f,Planet Beach Contempo Spa,39.53287727,-104.7948028,4bf58dd8d48988d1ed941735,Spa
171,45,5e768573ea50fc0007cfde4e,Zephyr Outdoor Living,39.52576828,-104.7853699,5454144b498ec1f095bff2f2,Construction & Landscaping
172,45,4ed185c777c8ea62fd7d0500,Stacey James Institute,39.53311998,-104.7946211,4bf58dd8d48988d1ad941735,Trade School
173,45,4b6602b2f964a520320e2be3,McDonald's,39.53429694,-104.7943535,4bf58dd8d48988d16e941735,Fast Food Restaurant
174,45,4da644b94df0c49b0312f51a,New Dynasty Chinese Cuisine,39.531865,-104.796465,4bf58dd8d48988d145941735,Chinese Restaurant
175,46,4bb67643941ad13a4b791fe3,Mt Fuji,39.53544327,-104.7773259,4bf58dd8d48988d111941735,Japanese Restaurant
176,46,4ab7b939f964a520957a20e3,Parker Fieldhouse,39.52573169,-104.7736851,4bf58dd8d48988d176941735,Gym
177,46,4b7c42d3f964a52015882fe3,Pho vy,39.53607065,-104.7759113,4bf58dd8d48988d14a941735,Vietnamese Restaurant
178,46,4b05d22bf964a520ece322e3,Lowe's,39.534604,-104.7731755,4bf58dd8d48988d112951735,Hardware Store
179,46,4dc83ea6d22dad7970c87ba9,Opa Grill • Greek & American Restaurant,39.53599395,-104.776124,4bf58dd8d48988d10e941735,Greek Restaurant
180,46,4cb349ba75ebb60cde13dbad,Enterprise Rent-A-Car,39.531747,-104.770801,4bf58dd8d48988d1ef941735,Rental Car Location
181,46,4d0277f9eabea1cd773e09cf,Jersey Mike's Subs,39.535989,-104.776018,4bf58dd8d48988d1c5941735,Sandwich Place
182,46,4bf3fcdfcad2c928e55b9b99,The Salvation Army Family Store & Donation Center,39.53469498,-104.7764056,4bf58dd8d48988d101951735,Thrift / Vintage Store
183,46,4d9f60ffaffda35df405a348,Pine Lane Nursey,39.5282,-104.776429,4eb1c0253b7b52c0e1adc2e9,Garden Center
184,46,518c3450498ef2505d89f4d6,McDonald's,39.52490734,-104.7759008,4bf58dd8d48988d16e941735,Fast Food Restaurant
185,46,5c9fa643dff815002c59dcde,Parker Racquet Club,39.525874,-104.775453,4e39a956bd410d7aed40cbc3,Tennis Court
186,46,4bacfb4af964a520f2203be3,Rail Bender Skatepark,39.52461773,-104.7774022,4bf58dd8d48988d167941735,Skate Park
187,46,57ae9bb6498ecb7b729ff334,The Garbage Man,39.5296772,-104.771107,545419b1498ea6ccd0202f58,Home Service
188,46,5278389811d236dc45208faf,Parker Fieldhouse,39.52570574,-104.7735134,4f4528bc4b90abdf24c9de85,Athletics & Sports
189,46,4d99fa35178e60fc00878460,Sprint CCT Wireless,39.535506,-104.77688,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
190,46,5136a8f6e4b02edf3a274ee1,20 Mile Athletic Center,39.52449036,-104.7753677,4bf58dd8d48988d176941735,Gym
191,47,4b588af6f964a520005d28e3,Hickory House Rib Restaurant,39.52926785,-104.767186,4bf58dd8d48988d1df931735,BBQ Joint
192,47,5e6c088620b6160007f821cc,Dutch Bros Coffee,39.52878696,-104.7670608,4bf58dd8d48988d16d941735,Café
193,47,4c2d490e3a4d0f47eeb4e386,Elk Mountain Brewing,39.52692721,-104.7701747,50327c8591d4c4b30a586d5d,Brewery
194,47,573f9788498e15f842dc0425,iLoveKickboxing,39.534034,-104.771076,52f2ab2ebcbc57f1066b8b47,Boxing Gym
195,47,4dc01ba1f7b115b875d8bfe3,FedEx Office Print & Ship Center,39.53376409,-104.7677571,52f2ab2ebcbc57f1066b8b1f,Shipping Store
196,47,4c48f3679e3e2d7fd45b1948,Johnny's Asian Bistro,39.526402,-104.767247,4bf58dd8d48988d142941735,Asian Restaurant
197,47,512f9cc0805553a21e5c17b4,Mauna Snoa Shave Ice,39.53615627,-104.7687957,4bf58dd8d48988d1cb941735,Food Truck
198,47,4b4d2b2ef964a5202ecd26e3,Heidi's Brooklyn Deli,39.53533774,-104.7638423,4bf58dd8d48988d1c5941735,Sandwich Place
199,47,4b56348bf964a5203c0528e3,Dairy Queen,39.5270445,-104.7649947,4bf58dd8d48988d1c9941735,Ice Cream Shop
200,47,4b11901bf964a520657f23e3,Little Monkey Bizness-Parker,39.52711887,-104.7690897,4bf58dd8d48988d1e7941735,Playground
201,47,4b76d290f964a520c9612ee3,Waffle House,39.52657,-104.765346,4bf58dd8d48988d143941735,Breakfast Spot
202,47,4b6eec1bf964a52031d12ce3,Bagel Stop Cafe,39.5277619,-104.7668654,4bf58dd8d48988d143941735,Breakfast Spot
203,47,4b7593ebf964a52094152ee3,Twisters,39.52466324,-104.7666535,4bf58dd8d48988d1c1941735,Mexican Restaurant
204,47,4cb349ba75ebb60cde13dbad,Enterprise Rent-A-Car,39.531747,-104.770801,4bf58dd8d48988d1ef941735,Rental Car Location
205,47,4c47c847417b20a180f0dea9,Domino's Pizza,39.526483,-104.766983,4bf58dd8d48988d1ca941735,Pizza Place
